OID_,Join_Count,STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,PEDS,HARM_EV,TRAF_FLO,NO_LANES,HIT_RUN,WEATHER,FATALS,DAY_WEEK,DRUNK_DR,YEAR,TWAY_ID,latitude,longitude,metro
8739,0,6,33,2,15,18,18,1,1,Pedestrian,,,,1,1,2,0,2016,SR-20,39.12301667,-122.8474944,
8740,0,6,29,3,22,20,48,1,1,Pedestrian,,,,1,1,3,0,2016,CR-SOUTH CHESTER AVE,35.33121667,-119.0133167,
8742,0,6,101,3,14,3,50,3,1,Pedestrian,,,,10,1,2,0,2016,SR-99,39.11568889,-121.6347667,
8744,0,6,37,1,3,20,22,4,1,Pedestrian,,,,1,1,1,0,2016,LOS ANGELES ST,34.09235556,-117.9532417,
8745,0,6,67,3,10,19,8,1,1,Pedestrian,,,,2,1,5,0,2016,DEWEY DR,38.67806667,-121.3103806,
8752,0,6,29,2,12,2,15,2,1,Pedestrian,,,,1,1,6,0,2016,SR-58,35.35213889,-118.9146028,
8753,0,6,19,3,1,20,2,1,1,Pedestrian,,,,1,1,3,0,2016,CR-PALM AVE,36.78821944,-119.8085694,
8754,0,6,59,3,17,5,45,1,1,Pedestrian,,,,1,1,5,0,2016,CR-KATELLA AVE,33.80308056,-117.9748611,
8760,0,6,67,4,5,14,38,2,1,Pedestrian,,,,1,1,3,0,2016,CR-WALERGA RD,38.70436944,-121.3636528,
8765,0,6,83,4,6,5,34,1,1,Pedestrian,,,,1,1,4,0,2016,SR-246,34.64586944,-120.4287583,
8766,0,6,37,2,14,4,10,2,1,Pedestrian,,,,1,1,1,0,2016,I-10,34.07065833,-118.0479111,
8773,0,6,37,3,31,23,7,2,1,Pedestrian,,,,1,1,5,0,2016,I-605,34.02618611,-118.0392778,
8774,0,6,99,4,5,20,39,1,1,Pedestrian,,,,1,1,3,0,2016,CR-EAST AVE,37.49246111,-120.7806972,
8777,0,6,37,3,24,0,32,1,1,Pedestrian,,,,1,1,5,0,2016,CR-FLORENCE AVENUE,33.97475278,-118.2561167,
8781,0,6,37,4,11,21,50,1,1,Pedestrian,,,,1,1,2,0,2016,SIERRA HWY,34.43906944,-118.4313556,
8790,0,6,65,4,12,19,55,1,1,Pedestrian,,,,1,1,3,0,2016,CR-EL SOBRANTE RD,33.85826111,-117.4423361,
8797,0,6,29,1,23,0,24,2,1,Pedestrian,,,,1,1,7,0,2016,COTTONWOOD RD,35.31349444,-118.985425,
8798,0,6,37,2,4,19,20,1,1,Pedestrian,,,,1,1,5,0,2016,SR-60,34.03165556,-118.1864361,
8799,0,6,65,2,8,0,11,1,1,Pedestrian,,,,1,1,2,0,2016,PACIFIC AVE,34.0072,-117.4198833,
8808,0,6,73,4,12,22,10,1,1,Pedestrian,,,,5,1,3,0,2016,I-8,32.70918889,-116.3765194,
8811,0,6,37,3,8,14,46,1,1,Bicyclist,,,,1,1,3,0,2016,HAWTHORNE BLVD,33.74876111,-118.3937472,
8814,0,6,19,4,18,99,99,1,2,Pedestrian,,,,1,2,2,0,2016,CR-CHURCH AVE,36.71411389,-119.7625111,
8824,0,6,45,3,2,21,18,1,1,Pedestrian,,,,2,1,4,0,2016,SR-222,39.13493611,-123.1876361,
8829,0,6,111,1,26,13,26,1,1,Bicyclist,,,,1,1,3,0,2016,CR-EL ROBLAR DR,34.26533611,-119.1629583,
8834,0,6,61,4,3,17,15,1,2,Pedestrian,,,,1,2,1,1,2016,SR-49,38.95100556,-121.1001611,
8835,0,6,67,1,3,22,2,1,1,Pedestrian,,,,1,1,1,0,2016,CR-AUBURN BLVD,38.66130278,-121.346325,
8839,0,6,67,4,20,20,56,1,1,Pedestrian,,,,1,1,4,0,2016,CR-EXCELSIOR ROAD,38.47998889,-121.2976444,
8840,0,6,67,5,4,1,19,2,1,Pedestrian,,,,1,1,4,0,2016,I-5,38.36537778,-121.4745306,
8841,0,6,77,4,27,13,17,1,1,Bicyclist,,,,1,1,4,0,2016,SR-88,38.15080556,-121.1571667,
8843,0,6,113,4,2,22,54,2,1,Pedestrian,,,,1,1,7,0,2016,SR-16,38.67693056,-121.9328722,
8846,0,6,107,5,24,5,38,1,1,Bicyclist,,,,10,1,3,0,2016,SR-201,36.51786944,-119.5218611,
8849,0,6,37,4,27,21,35,3,1,Bicyclist,,,,1,1,4,0,2016,SR-164,34.03651111,-118.0642028,
8850,0,6,37,5,25,16,31,1,1,Bicyclist,,,,1,1,4,0,2016,CR-PLACERITA CANYON RD,34.37503889,-118.4894694,
8851,0,6,37,4,17,1,49,3,1,Pedestrian,,,,1,1,1,0,2016,I-105,33.91256389,-118.1509583,
8864,0,6,93,6,29,5,5,1,1,Pedestrian,,,,1,1,4,0,2016,SR-89,41.26519722,-121.9333889,
8865,0,6,67,2,24,21,3,1,1,Bicyclist,,,,1,1,4,0,2016,ANTELOPE RD,38.70743889,-121.3152806,
8867,0,6,37,1,25,14,35,1,1,Bicyclist,,,,1,1,2,0,2016,CR-OCEANGATE AVE,33.91288333,-118.3671167,
8868,0,6,37,6,9,21,45,1,1,Pedestrian,,,,10,1,5,0,2016,CR-COMPTON AVE,33.98738333,-118.2477528,
8869,0,6,77,6,20,19,46,1,1,Pedestrian,,,,1,1,2,0,2016,SR-88,37.99856944,-121.2286,
8870,0,6,67,4,9,22,6,1,1,Pedestrian,,,,2,1,7,0,2016,CR-47TH AVE,38.51036667,-121.4645778,
8877,0,6,65,3,5,9,9,2,1,Pedestrian,,,,10,1,7,1,2016,68TH ST,33.9645,-117.5426667,
8878,0,6,65,7,2,19,30,1,1,Pedestrian,,,,1,1,7,1,2016,CR-NORTH INDIAN CANYON DR,33.92766667,-116.5452472,
8903,0,6,85,4,11,5,8,2,1,Pedestrian,,,,1,1,2,0,2016,SR-85 RAMP,37.25546944,-121.9523806,
8905,0,6,39,5,26,4,59,1,1,Pedestrian,,,,1,1,5,0,2016,SR-99,36.86064722,-119.9553083,
8913,0,6,31,6,29,6,0,3,1,Bicyclist,,,,1,1,4,0,2016,SR-41,36.00721667,-119.9591889,
8914,0,6,27,7,8,0,50,2,1,Bicyclist,,,,1,1,6,0,2016,US-395,37.30896944,-118.382525,
8917,0,6,101,6,21,21,20,2,1,Pedestrian,,,,1,1,3,0,2016,CR-PLEASANT GROVE RD,38.74618889,-121.4843528,
8918,0,6,19,7,27,4,50,1,1,Pedestrian,,,,1,1,4,0,2016,CR-SHAW AVE,36.80857778,-119.7996111,
8922,0,6,113,6,1,21,4,1,1,Pedestrian,,,,1,1,4,0,2016,WEST CAPITOL AVE,38.57968056,-121.540075,
8931,0,6,47,3,3,20,0,1,1,Pedestrian,,,,2,1,5,0,2016,SR-165,37.327,-120.8511,
8932,0,6,107,5,21,21,27,1,1,Pedestrian,,,,1,1,7,0,2016,CR-ROAD 120,36.5197,-119.3047306,
8934,0,6,79,7,14,18,43,1,1,Bicyclist,,,,1,1,5,0,2016,SR-227,35.20828611,-120.615125,
8942,0,6,67,6,24,12,51,1,1,Bicyclist,,,,1,1,6,0,2016,CR-MARTIN LUTHER KING JR. BLVD,38.51448333,-121.4645694,
8943,0,6,77,6,25,21,29,2,1,Pedestrian,,,,1,1,7,0,2016,SR-88,38.19124167,-121.0864556,
8947,0,6,29,7,7,5,0,1,2,Pedestrian,,,,1,1,5,0,2016,I-5,35.00099444,-118.9500528,
8952,0,6,37,6,26,2,12,1,2,Pedestrian,,,,1,2,1,0,2016,DOWNEY AVE,33.88355833,-118.1513361,
8961,0,6,73,7,8,21,20,1,1,Bicyclist,,,,1,1,6,0,2016,CR-S SANTA FE AVE,33.16389167,-117.2053028,
8962,0,6,37,7,30,21,58,1,1,Pedestrian,,,,1,1,7,0,2016,CR-FLORENCE AVE,33.97358889,-118.219175,
8964,0,6,71,8,18,20,12,1,1,Bicyclist,,,,10,1,5,0,2016,CR-VALLEY CENTER RD,34.87964722,-116.7581083,
8968,0,6,113,6,10,22,59,1,1,Pedestrian,,,,1,1,6,0,2016,W CAPITOL AVE,38.58058889,-121.5278833,
8976,0,6,67,8,16,7,54,1,1,Bicyclist,,,,1,1,3,0,2016,CR-DON JULIO BL,38.69285556,-121.3517944,
8977,0,6,85,6,12,16,10,3,1,Bicyclist,,,,1,1,1,1,2016,SAN TOMAS EXPY,37.27738889,-121.9553889,
8980,0,6,99,6,23,15,31,1,1,Pedestrian,,,,1,1,5,0,2016,CR-CLARIBEL RD,37.71106111,-120.8301528,
8982,0,6,55,6,3,17,36,1,1,Bicyclist,,,,1,1,6,0,2016,SR-29,38.22729722,-122.25835,
8984,0,6,99,7,12,18,47,1,1,Pedestrian,,,,1,1,3,0,2016,SR-99,37.61718889,-120.9887389,
8985,0,6,19,7,3,1,50,1,1,Pedestrian,,,,1,1,1,0,2016,CR-OAKLAND AVE,36.34244167,-120.1316694,
8989,0,6,7,9,7,21,26,2,1,Pedestrian,,,,1,1,4,0,2016,CR-LINCOLN BLVD,39.46478333,-121.5493556,
8990,0,6,83,4,12,22,32,1,1,Pedestrian,,,,1,1,3,0,2016,US-101,34.4422,-119.7814444,
9001,0,6,37,3,5,99,99,1,1,Pedestrian,,,,10,1,7,0,2016,CR-AVENUE N-8,34.62380278,-117.8319694,
9002,0,6,65,5,29,2,30,1,1,Pedestrian,,,,1,1,1,0,2016,CR-CAJALCO ROAD,33.83734167,-117.2693194,
9005,0,6,65,8,16,13,10,0,1,Pedestrian,,,,1,1,3,0,2016,CR-EVERGREEN ST,33.64468056,-117.3579028,
9020,0,6,47,3,27,21,0,1,1,Bicyclist,,,,1,1,1,0,2016,CR-WALNUT AVE,37.3895,-120.6991,
9024,0,6,77,8,2,19,34,1,1,Pedestrian,,,,1,1,3,0,2016,CR-SR-99,38.15385833,-121.2618667,
9027,0,6,67,8,19,20,19,1,2,Pedestrian,,,,1,1,6,0,2016,CR-AUBURN BLVD,38.67276111,-121.3286111,
9031,0,6,29,10,11,8,50,1,1,Bicyclist,,,,1,1,3,0,2016,SR-178,35.651925,-117.7783056,
9032,0,6,71,10,8,2,3,1,1,Pedestrian,,,,1,1,7,0,2016,CR-RANCHERO RD,34.38313056,-117.3901944,
9033,0,6,97,9,21,8,25,1,1,Bicyclist,,,,1,1,4,0,2016,CR-RIVER RD,38.49643889,-122.7663972,
9034,0,6,83,7,14,5,54,1,1,Pedestrian,,,,10,1,5,0,2016,CR-SAN LORENZO DRIVE,34.43025,-119.8047194,
9036,0,6,107,7,3,0,0,1,1,Pedestrian,,,,1,1,1,0,2016,CR-SAND CREEK RD,36.62739722,-119.245975,
9037,0,6,57,3,12,14,24,1,1,Pedestrian,,,,4,1,7,0,2016,I-80,39.33786667,-120.3522694,
9038,0,6,61,7,25,6,21,1,2,Bicyclist,,,,1,1,2,0,2016,CR-FIDDYMENT ROAD,38.82828056,-121.3492222,
9039,0,6,77,9,14,99,99,1,1,Pedestrian,,,,1,1,4,0,2016,CR-TULLY RD,38.11453611,-121.1332778,
9042,0,6,77,9,28,3,10,2,1,Pedestrian,,,,1,1,4,0,2016,CR-WILSON WAY,37.99519722,-121.2644583,
9048,0,6,19,9,30,18,30,1,1,Pedestrian,,,,1,1,6,0,2016,CR-CENTRAL AVE,36.67816944,-119.6921472,
9049,0,6,29,10,21,3,42,1,1,Pedestrian,,,,1,1,6,0,2016,I-5,34.98479444,-118.9449861,
9050,0,6,39,10,27,21,22,1,1,Pedestrian,,,,2,1,5,0,2016,CR-AVENUE 12,36.92383889,-120.0658222,
9051,0,6,53,8,11,22,37,1,1,Bicyclist,,,,1,1,5,1,2016,CR-SALINAS RD,36.88593333,-121.7470778,
9052,0,6,65,10,5,20,0,2,1,Pedestrian,,,,1,1,4,0,2016,CR-NORTH INDIAN CYN DR,33.951725,-116.5451306,
9053,0,6,65,10,15,8,30,1,1,Pedestrian,,,,1,1,7,0,2016,CR-HARRISON ST,33.48274167,-116.1125417,
9055,0,6,67,9,20,4,40,1,1,Pedestrian,,,,1,1,3,0,2016,CR-ELKHORN BLVD,38.69448611,-121.3640333,
9056,0,6,37,8,20,20,23,1,1,Pedestrian,,,,1,1,7,0,2016,CR-CITY TERRACE DR,34.05563056,-118.1790111,
9057,0,6,65,10,7,17,46,1,1,Pedestrian,,,,1,1,6,0,2016,CR-VAN BUREN BL,33.8848,-117.2939889,
9058,0,6,29,10,9,19,23,5,1,Pedestrian,,,,1,1,1,0,2016,CR-FLOWER STREET,35.38442222,-118.9822361,
9059,0,6,65,8,11,21,33,1,1,Pedestrian,,,,1,1,5,0,2016,CR-HARRISON ST,33.56946667,-116.1809194,
9062,0,6,35,10,11,19,2,1,1,Pedestrian,,,,1,1,3,1,2016,CR-JOHNSTONVILLEVILLE RD,40.39921944,-120.6149806,
9063,0,6,103,11,17,16,12,4,1,Pedestrian,,,,1,1,5,0,2016,CR-STAGECOACH RD,40.01134722,-122.4067722,
9064,0,6,19,11,16,23,17,1,1,Pedestrian,,,,1,1,4,0,2016,CR-FRIANT RD,36.98731111,-119.7132694,
9066,0,6,61,10,3,19,55,1,1,Pedestrian,,,,10,1,2,0,2016,SR-49,38.93485,-121.0930778,
9067,0,6,71,10,26,19,25,1,1,Pedestrian,,,,1,1,4,0,2016,I-15,35.33607778,-115.9634889,
9068,0,6,65,7,12,3,18,3,1,Bicyclist,,,,1,1,3,0,2016,SR-79,33.71633889,-117.0767889,
9069,0,6,37,10,28,16,40,1,1,Pedestrian,,,,1,1,6,0,2016,CR-SUNSHINE AVENUE,33.92084444,-118.0521861,
9070,0,6,79,12,3,12,53,1,1,Bicyclist,,,,1,1,7,0,2016,CR-OLD CREEK RD,35.43440278,-120.8776944,
9072,0,6,81,4,29,15,39,2,1,Pedestrian,,,,1,1,6,0,2016,CARLMONT DRIVE,37.50990833,-122.2938222,
9074,0,6,71,10,16,2,34,2,1,Pedestrian,,,,2,1,1,0,2016,I-15,34.27930556,-117.4522083,
9075,0,6,37,3,19,23,49,1,1,Pedestrian,,,,1,1,7,0,2016,SOUTH ST,33.86019167,-118.1527,
9076,0,6,67,8,9,23,45,1,1,Pedestrian,,,,1,1,3,0,2016,I-5,38.38586111,-121.4786944,
9078,0,6,77,10,17,6,38,2,1,Pedestrian,,,,1,1,2,0,2016,SR-88 (WATERLOO RD),37.98720833,-121.2461194,
9080,0,6,99,11,2,22,5,1,1,Pedestrian,,,,1,1,4,0,2016,SR-99,37.61104167,-120.978525,
9081,0,6,19,11,19,17,5,1,1,Pedestrian,,,,10,1,7,0,2016,CR-HERNDON AVE,36.83723611,-119.5817889,
9082,0,6,31,12,12,19,5,2,1,Pedestrian,,,,1,1,2,0,2016,CR-LACEY BLVD,36.32801111,-119.6181083,
9088,0,6,37,7,2,17,22,1,2,Pedestrian,,,,1,1,7,0,2016,SR-1,34.03979167,-118.8751222,
9089,0,6,65,12,21,19,40,2,1,Pedestrian,,,,2,1,4,0,2016,CR-GRAND AVE,33.65443333,-117.3696194,
9090,0,6,71,9,1,20,35,5,1,Pedestrian,,,,1,1,5,0,2016,CR-MACY ST,34.14163056,-117.3397861,
9091,0,6,19,11,20,18,0,1,1,Bicyclist,,,,2,1,1,0,2016,CR-HOWARD AVE,36.79430556,-120.0245583,
9093,0,6,67,9,26,19,40,1,1,Pedestrian,,,,1,1,2,0,2016,CR-COYLE AVENUE,38.66803333,-121.3138139,
9096,0,6,29,12,10,23,0,1,1,Pedestrian,,,,1,1,7,0,2016,CR-EDISON HWY,35.37103889,-118.9672611,
9098,0,6,37,5,30,0,5,1,1,Pedestrian,,,,1,1,2,0,2016,CR-VERMONT AVE,33.95095833,-118.291875,
9101,0,6,37,1,17,7,50,1,1,Pedestrian,,,,1,1,1,0,2016,VALLEY BLVD,34.07811944,-118.0506194,
9105,0,6,67,12,8,18,25,3,1,Pedestrian,,,,2,1,5,0,2016,CR-JAMES WY,38.66857222,-121.3843111,
9108,0,6,77,12,20,17,42,1,1,Pedestrian,,,,1,1,3,0,2016,CR-BENJAMIN HOLT DR,38.01069444,-121.3219083,
9111,0,6,65,4,16,4,44,1,1,Pedestrian,,,,1,1,7,0,2016,PALM DR,33.88305,-116.5018583,
9113,0,6,37,11,3,20,12,2,1,Pedestrian,,,,1,1,5,0,2016,CR-WILMINGTON AVE,33.9265,-118.2391,
9114,0,6,33,11,12,17,20,1,1,Pedestrian,,,,10,1,7,0,2016,SR-20,39.14153333,-122.8828861,
9115,0,6,37,7,6,4,28,1,1,Pedestrian,,,,10,1,4,0,2016,I-5,33.98823056,-118.1380111,
9124,0,6,67,4,24,21,48,1,1,Pedestrian,,,,1,1,1,0,2016,OLD AUBURN RD,38.70418333,-121.2712,
9125,0,6,67,11,19,17,45,1,1,Bicyclist,,,,2,1,7,0,2016,CR-47TH AVENUE,38.510525,-121.4466778,
9126,0,6,77,12,8,19,35,2,2,Bicyclist,,,,10,3,5,0,2016,SR-99 WEST FRONTAGE RD,38.01605833,-121.2584944,
9127,0,6,81,4,11,1,37,1,1,Pedestrian,,,,1,1,2,0,2016,SR-35,37.62942222,-122.4518028,
9131,0,6,65,11,10,17,19,2,1,Pedestrian,,,,1,1,5,0,2016,CR-HARRISON ST,33.54943889,-116.1587306,
9142,0,6,81,11,14,1,0,4,1,Pedestrian,,,,1,1,2,0,2016,US-101,37.63082222,-122.3996611,
9143,0,6,13,6,20,10,26,1,1,Pedestrian,,,,1,1,2,0,2016,STONEMAN AVE,38.00430278,-121.8791583,
9145,0,6,37,6,28,4,15,1,1,Pedestrian,,,,1,1,3,0,2016,WHITTIER BLVD,34.00015833,-118.0810167,
9149,0,6,77,7,19,12,39,1,1,Bicyclist,,,,1,1,3,0,2016,LOUISE AVE,37.81190556,-121.2261611,
9155,0,6,53,10,18,21,15,2,1,Pedestrian,,,,1,1,3,0,2016,CR-FOLETTA ROAD,36.53366944,-121.4788611,
9163,0,6,99,11,10,4,45,1,1,Pedestrian,,,,1,1,5,0,2016,SR-132,37.63353333,-120.5178667,
9164,0,6,99,12,8,20,32,1,1,Pedestrian,,,,10,1,5,0,2016,CR-TENAYA DR,37.63294167,-120.9632667,
